Earth,x,y,z
,0.170333792263431,-0.999926189463963,-0.000099540021754
,0.170501354334757,-0.999902752489438,-0.000099535159705
,0.170668916405144,-0.999879315515664,-0.000099530297632
,0.170836478474591,-0.999855878542639,-0.000099525435535
,0.171004040543099,-0.999832441570364,-0.000099520573415
,0.171171602610669,-0.999809004598839,-0.000099515711270
,0.171339164677299,-0.999785567628064,-0.000099510849102
,0.171506726742990,-0.999762130658039,-0.000099505986910
,0.171674288807742,-0.999738693688763,-0.000099501124694
,0.171841850871556,-0.999715256720237,-0.000099496262454
,0.172009412934431,-0.999691819752461,-0.000099491400190
,0.172176974996366,-0.999668382785435,-0.000099486537903
,0.172344537057364,-0.999644945819158,-0.000099481675591
,0.172512099117422,-0.999621508853630,-0.000099476813256
,0.172679661176542,-0.999598071888852,-0.000099471950897
,0.172847223234723,-0.999574634924823,-0.000099467088514
,0.173014785291966,-0.999551197961544,-0.000099462226107
,0.173182347348270,-0.999527760999014,-0.000099457363677
,0.173349909403635,-0.999504324037233,-0.000099452501222
,0.173517471458062,-0.999480887076201,-0.000099447638744
,0.173685033511551,-0.999457450115919,-0.000099442776242
,0.173852595564102,-0.999434013156385,-0.000099437913717
,0.174020157615714,-0.999410576197601,-0.000099433051167
,0.174187719666388,-0.999387139239566,-0.000099428188594
,0.174355281716124,-0.999363702282280,-0.000099423325996
,0.174522843764921,-0.999340265325742,-0.000099418463375
,0.174690405812781,-0.999316828369954,-0.000099413600731
,0.174857967859703,-0.999293391414914,-0.000099408738062
,0.175025529905686,-0.999269954460623,-0.000099403875370
,0.175193091950732,-0.999246517507081,-0.000099399012653
,0.175360653994839,-0.999223080554288,-0.000099394149913
,0.175528216038009,-0.999199643602243,-0.000099389287150
,0.175695778080241,-0.999176206650947,-0.000099384424362
,0.175863340121535,-0.999152769700399,-0.000099379561551
,0.176030902161891,-0.999129332750600,-0.000099374698716
,0.176198464201310,-0.999105895801549,-0.000099369835857
,0.176366026239791,-0.999082458853247,-0.000099364972974
,0.176533588277335,-0.999059021905693,-0.000099360110068
,0.176701150313940,-0.999035584958888,-0.000099355247138
,0.176868712349609,-0.999012148012830,-0.000099350384184
,0.177036274384340,-0.998988711067521,-0.000099345521206
,0.177203836418133,-0.998965274122960,-0.000099340658205
,0.177371398450989,-0.998941837179147,-0.000099335795179
,0.177538960482908,-0.998918400236083,-0.000099330932130
,0.177706522513890,-0.998894963293766,-0.000099326069058
,0.177874084543934,-0.998871526352197,-0.000099321205961
,0.178041646573041,-0.998848089411376,-0.000099316342841
,0.178209208601211,-0.998824652471303,-0.000099311479697
,0.178376770628444,-0.998801215531978,-0.000099306616530
,0.178544332654740,-0.998777778593401,-0.000099301753338
,0.178711894680098,-0.998754341655571,-0.000099296890123
,0.178879456704520,-0.998730904718490,-0.000099292026884
,0.179047018728005,-0.998707467782155,-0.000099287163622
,0.179214580750553,-0.998684030846569,-0.000099282300335
,0.179382142772164,-0.998660593911730,-0.000099277437025
,0.179549704792839,-0.998637156977638,-0.000099272573692
,0.179717266812576,-0.998613720044294,-0.000099267710334
,0.179884828831377,-0.998590283111697,-0.000099262846953
,0.180052390849242,-0.998566846179848,-0.000099257983548
,0.180219952866169,-0.998543409248746,-0.000099253120120
,0.180387514882160,-0.998519972318391,-0.000099248256668
,0.180555076897215,-0.998496535388784,-0.000099243393192
,0.180722638911333,-0.998473098459923,-0.000099238529692
,0.180890200924515,-0.998449661531810,-0.000099233666169
,0.181057762936760,-0.998426224604444,-0.000099228802622
,0.181225324948069,-0.998402787677825,-0.000099223939051
,0.181392886958442,-0.998379350751953,-0.000099219075457
,0.181560448967879,-0.998355913826828,-0.000099214211839
,0.181728010976379,-0.998332476902449,-0.000099209348197
,0.181895572983943,-0.998309039978818,-0.000099204484532
,0.182063134990571,-0.998285603055933,-0.000099199620842
,0.182230696996263,-0.998262166133795,-0.000099194757130
,0.182398259001019,-0.998238729212404,-0.000099189893393
,0.182565821004839,-0.998215292291760,-0.000099185029633
,0.182733383007723,-0.998191855371862,-0.000099180165850
,0.182900945009672,-0.998168418452710,-0.000099175302042
,0.183068507010684,-0.998144981534306,-0.000099170438211
,0.183236069010761,-0.998121544616647,-0.000099165574356
,0.183403631009902,-0.998098107699735,-0.000099160710478
,0.183571193008107,-0.998074670783570,-0.000099155846576
,0.183738755005376,-0.998051233868150,-0.000099150982651
,0.183906317001710,-0.998027796953477,-0.000099146118701
,0.184073878997109,-0.998004360039551,-0.000099141254728
,0.184241440991571,-0.997980923126370,-0.000099136390732
,0.184409002985099,-0.997957486213935,-0.000099131526712
,0.184576564977691,-0.997934049302247,-0.000099126662668
,0.184744126969347,-0.997910612391305,-0.000099121798600
,0.184911688960069,-0.997887175481108,-0.000099116934509
,0.185079250949855,-0.997863738571658,-0.000099112070395
,0.185246812938705,-0.997840301662954,-0.000099107206257
,0.185414374926621,-0.997816864754995,-0.000099102342095
,0.185581936913601,-0.997793427847782,-0.000099097477909
,0.185749498899646,-0.997769990941315,-0.000099092613700
,0.185917060884757,-0.997746554035594,-0.000099087749467
,0.186084622868932,-0.997723117130618,-0.000099082885211
,0.186252184852172,-0.997699680226388,-0.000099078020931
,0.186419746834477,-0.997676243322903,-0.000099073156628
,0.186587308815848,-0.997652806420164,-0.000099068292301
,0.186754870796283,-0.997629369518171,-0.000099063427950
,0.186922432775784,-0.997605932616923,-0.000099058563576
,0.187089994754350,-0.997582495716420,-0.000099053699178
,0.187257556731981,-0.997559058816663,-0.000099048834756
,0.187425118708678,-0.997535621917651,-0.000099043970311
,0.187592680684440,-0.997512185019384,-0.000099039105843
,0.187760242659267,-0.997488748121862,-0.000099034241351
,0.187927804633160,-0.997465311225086,-0.000099029376835
,0.188095366606119,-0.997441874329054,-0.000099024512296
,0.188262928578143,-0.997418437433768,-0.000099019647733
,0.188430490549232,-0.997395000539227,-0.000099014783146
,0.188598052519387,-0.997371563645430,-0.000099009918536
,0.188765614488608,-0.997348126752379,-0.000099005053903
,0.188933176456895,-0.997324689860072,-0.000099000189246
,0.189100738424248,-0.997301252968510,-0.000098995324565
,0.189268300390666,-0.997277816077693,-0.000098990459861
,0.189435862356150,-0.997254379187621,-0.000098985595133
,0.189603424320701,-0.997230942298293,-0.000098980730382
,0.189770986284317,-0.997207505409710,-0.000098975865607
,0.189938548246999,-0.997184068521872,-0.000098971000809
,0.190106110208747,-0.997160631634778,-0.000098966135987
,0.190273672169561,-0.997137194748428,-0.000098961271142
,0.190441234129442,-0.997113757862823,-0.000098956406273
,0.190608796088389,-0.997090320977963,-0.000098951541380
,0.190776358046402,-0.997066884093846,-0.000098946676464
,0.190943920003481,-0.997043447210474,-0.000098941811525
,0.191111481959626,-0.997020010327846,-0.000098936946562
,0.191279043914838,-0.996996573445963,-0.000098932081575
,0.191446605869117,-0.996973136564824,-0.000098927216565
,0.191614167822461,-0.996949699684428,-0.000098922351532
,0.191781729774873,-0.996926262804777,-0.000098917486475
,0.191949291726351,-0.996902825925870,-0.000098912621394
,0.192116853676895,-0.996879389047707,-0.000098907756290
,0.192284415626506,-0.996855952170287,-0.000098902891163
,0.192451977575184,-0.996832515293612,-0.000098898026012
,0.192619539522929,-0.996809078417680,-0.000098893160837
,0.192787101469740,-0.996785641542492,-0.000098888295639
,0.192954663415618,-0.996762204668048,-0.000098883430418
,0.193122225360563,-0.996738767794348,-0.000098878565173
,0.193289787304575,-0.996715330921391,-0.000098873699904
,0.193457349247654,-0.996691894049178,-0.000098868834613
,0.193624911189800,-0.996668457177708,-0.000098863969297
,0.193792473131013,-0.996645020306982,-0.000098859103958
,0.193960035071293,-0.996621583436999,-0.000098854238596
,0.194127597010640,-0.996598146567760,-0.000098849373210
,0.194295158949055,-0.996574709699264,-0.000098844507801
,0.194462720886536,-0.996551272831511,-0.000098839642369
,0.194630282823085,-0.996527835964502,-0.000098834776913
,0.194797844758701,-0.996504399098235,-0.000098829911433
,0.194965406693385,-0.996480962232712,-0.000098825045930
,0.195132968627136,-0.996457525367932,-0.000098820180404
,0.195300530559954,-0.996434088503895,-0.000098815314854
,0.195468092491840,-0.996410651640602,-0.000098810449280
,0.195635654422794,-0.996387214778051,-0.000098805583684
,0.195803216352815,-0.996363777916243,-0.000098800718063
,0.195970778281904,-0.996340341055178,-0.000098795852420
,0.196138340210060,-0.996316904194855,-0.000098790986753
,0.196305902137284,-0.996293467335276,-0.000098786121062
,0.196473464063576,-0.996270030476439,-0.000098781255348
,0.196641025988936,-0.996246593618345,-0.000098776389611
,0.196808587913363,-0.996223156760994,-0.000098771523850
,0.196976149836859,-0.996199719904385,-0.000098766658066
,0.197143711759422,-0.996176283048519,-0.000098761792259
,0.197311273681054,-0.996152846193395,-0.000098756926428
,0.197478835601753,-0.996129409339014,-0.000098752060573
,0.197646397521521,-0.996105972485375,-0.000098747194696
,0.197813959440356,-0.996082535632479,-0.000098742328795
,0.197981521358260,-0.996059098780324,-0.000098737462870
,0.198149083275232,-0.996035661928912,-0.000098732596922
,0.198316645191272,-0.996012225078243,-0.000098727730951
,0.198484207106381,-0.995988788228315,-0.000098722864956
,0.198651769020558,-0.995965351379130,-0.000098717998938
,0.198819330933803,-0.995941914530686,-0.000098713132897
,0.198986892846117,-0.995918477682985,-0.000098708266832
,0.199154454757499,-0.995895040836026,-0.000098703400744
,0.199322016667950,-0.995871603989809,-0.000098698534632
,0.199489578577470,-0.995848167144333,-0.000098693668497
,0.199657140486058,-0.995824730299600,-0.000098688802339
,0.199824702393714,-0.995801293455608,-0.000098683936157
,0.199992264300440,-0.995777856612358,-0.000098679069952
,0.200159826206234,-0.995754419769849,-0.000098674203724
,0.200327388111097,-0.995730982928083,-0.000098669337472
,0.200494950015028,-0.995707546087058,-0.000098664471197
,0.200662511918029,-0.995684109246774,-0.000098659604898
,0.200830073820099,-0.995660672407232,-0.000098654738577
,0.200997635721237,-0.995637235568432,-0.000098649872232
,0.201165197621445,-0.995613798730372,-0.000098645005863
,0.201332759520721,-0.995590361893055,-0.000098640139471
,0.201500321419067,-0.995566925056478,-0.000098635273056
,0.201667883316482,-0.995543488220643,-0.000098630406618
,0.201835445212966,-0.995520051385549,-0.000098625540156
,0.202003007108519,-0.995496614551197,-0.000098620673671
,0.202170569003142,-0.995473177717585,-0.000098615807162
,0.202338130896834,-0.995449740884714,-0.000098610940631
,0.202505692789595,-0.995426304052585,-0.000098606074076
,0.202673254681426,-0.995402867221197,-0.000098601207497
,0.202840816572326,-0.995379430390549,-0.000098596340896
,0.203008378462296,-0.995355993560643,-0.000098591474271
,0.203175940351335,-0.995332556731477,-0.000098586607622
,0.203343502239444,-0.995309119903052,-0.000098581740951
,0.203511064126623,-0.995285683075368,-0.000098576874256
,0.203678626012871,-0.995262246248425,-0.000098572007538
,0.203846187898189,-0.995238809422222,-0.000098567140796
,0.204013749782577,-0.995215372596760,-0.000098562274032
,0.204181311666034,-0.995191935772038,-0.000098557407244
,0.204348873548561,-0.995168498948057,-0.000098552540432
,0.204516435430159,-0.995145062124816,-0.000098547673598
,0.204683997310826,-0.995121625302316,-0.000098542806740
,0.204851559190563,-0.995098188480557,-0.000098537939859
,0.205019121069371,-0.995074751659537,-0.000098533072954
,0.205186682947248,-0.995051314839258,-0.000098528206027
,0.205354244824196,-0.995027878019719,-0.000098523339076
,0.205521806700213,-0.995004441200921,-0.000098518472102
,0.205689368575301,-0.994981004382862,-0.000098513605104
,0.205856930449459,-0.994957567565544,-0.000098508738084
,0.206024492322688,-0.994934130748965,-0.000098503871040
,0.206192054194987,-0.994910693933127,-0.000098499003972
,0.206359616066356,-0.994887257118029,-0.000098494136882
,0.206527177936796,-0.994863820303670,-0.000098489269768
,0.206694739806306,-0.994840383490052,-0.000098484402631
,0.206862301674887,-0.994816946677173,-0.000098479535471
,0.207029863542538,-0.994793509865034,-0.000098474668288
,0.207197425409260,-0.994770073053635,-0.000098469801081
,0.207364987275053,-0.994746636242975,-0.000098464933851
,0.207532549139916,-0.994723199433055,-0.000098460066598
,0.207700111003850,-0.994699762623875,-0.000098455199322
,0.207867672866855,-0.994676325815434,-0.000098450332023
,0.208035234728931,-0.994652889007733,-0.000098445464700
,0.208202796590077,-0.994629452200771,-0.000098440597354
,0.208370358450295,-0.994606015394549,-0.000098435729985
,0.208537920309583,-0.994582578589066,-0.000098430862592
,0.208705482167943,-0.994559141784322,-0.000098425995177
,0.208873044025373,-0.994535704980317,-0.000098421127738
,0.209040605881875,-0.994512268177052,-0.000098416260276
,0.209208167737448,-0.994488831374526,-0.000098411392791
,0.209375729592092,-0.994465394572739,-0.000098406525283
,0.209543291445807,-0.994441957771691,-0.000098401657751
,0.209710853298594,-0.994418520971382,-0.000098396790196
,0.209878415150452,-0.994395084171812,-0.000098391922618
,0.210045977001381,-0.994371647372981,-0.000098387055017
,0.210213538851382,-0.994348210574889,-0.000098382187393
,0.210381100700454,-0.994324773777536,-0.000098377319746
,0.210548662548598,-0.994301336980921,-0.000098372452075
,0.210716224395813,-0.994277900185046,-0.000098367584381
,0.210883786242100,-0.994254463389909,-0.000098362716664
,0.211051348087458,-0.994231026595510,-0.000098357848924
,0.211218909931889,-0.994207589801850,-0.000098352981161
,0.211386471775390,-0.994184153008929,-0.000098348113374
,0.211554033617964,-0.994160716216746,-0.000098343245565
,0.211721595459610,-0.994137279425302,-0.000098338377732
,0.211889157300327,-0.994113842634596,-0.000098333509876
,0.212056719140116,-0.994090405844629,-0.000098328641997
,0.212224280978977,-0.994066969055400,-0.000098323774095
,0.212391842816911,-0.994043532266909,-0.000098318906170
,0.212559404653916,-0.994020095479156,-0.000098314038221
,0.212726966489993,-0.993996658692142,-0.000098309170250
,0.212894528325143,-0.993973221905865,-0.000098304302255
,0.213062090159364,-0.993949785120327,-0.000098299434237
,0.213229651992658,-0.993926348335527,-0.000098294566196
,0.213397213825024,-0.993902911551465,-0.000098289698132
,0.213564775656463,-0.993879474768141,-0.000098284830045
,0.213732337486974,-0.993856037985554,-0.000098279961935
,0.213899899316557,-0.993832601203706,-0.000098275093801
,0.214067461145212,-0.993809164422595,-0.000098270225645
,0.214235022972940,-0.993785727642222,-0.000098265357465
,0.214402584799741,-0.993762290862587,-0.000098260489263
